"Format","MoTeC CSV File",,,"Workbook","Base"
"122.2","2704.99","2","0.00","100.00","-0.70"
"123.2","2706.70","2","0.00","100.00","-0.61"
"124.2","2708.42","2","0.00","100.00","-0.54"
"125.2","2710.15","2","0.00","100.00","-0.52"
"126.2","2711.90","2","0.00","100.00","-0.54"
"127.2","2713.66","2","0.00","100.00","-0.55"
"128.2","2715.43","2","0.00","100.00","-0.55"
"129.2","2717.22","2","0.00","100.00","-0.54"
"130.2","2719.02","2","0.00","100.00","-0.55"
"131.2","2720.83","2","0.00","100.00","-0.58"
"132.1","2722.66","2","0.00","100.00","-0.60"
"133.1","2724.50","2","0.00","100.00","-0.60"
"134.0","2726.35","2","0.00","100.00","-0.59"
"134.9","2728.22","2","0.00","100.00","-0.58"
"135.6","2730.10","2","0.00","100.00","-0.56"
"135.6","2731.99","3","0.00","100.00","-0.56"
"136.5","2733.88","3","0.00","100.00","-0.57"
"137.3","2735.79","3","0.00","100.00","-0.59"
"138.1","2737.71","3","0.00","100.00","-0.61"
"138.9","2739.64","3","0.00","100.00","-0.65"
"139.7","2741.58","3","0.00","100.00","-0.69"
"140.5","2743.53","3","0.00","100.00","-0.72"
"141.3","2745.49","3","0.00","100.00","-0.73"
"142.1","2747.46","3","0.00","100.00","-0.72"
"142.9","2749.44","3","0.00","100.00","-0.70"
"143.6","2751.43","3","0.00","100.00","-0.68"
"144.4","2753.42","3","0.00","100.00","-0.67"
"145.2","2755.43","3","0.00","100.00","-0.69"
"145.9","2757.45","3","0.00","100.00","-0.73"
"146.7","2759.48","3","0.00","100.00","-0.77"
"147.4","2761.53","3","0.00","100.00","-0.81"
"148.1","2763.58","3","0.00","100.00","-0.83"
"148.9","2765.64","3","0.00","100.00","-0.84"
"149.6","2767.72","3","0.00","100.00","-0.87"
"150.3","2769.81","3","0.00","100.00","-0.90"
"151.0","2771.91","3","0.00","100.00","-0.93"
"151.7","2774.02","3","0.00","100.00","-0.95"
"152.4","2776.14","3","0.00","100.00","-0.98"
"153.1","2778.27","3","0.00","100.00","-0.98"
"153.7","2780.41","3","0.00","100.00","-0.98"
"154.4","2782.55","3","0.00","96.35","-0.99"
"155.0","2784.70","3","0.00","89.82","-0.98"
"155.6","2786.86","3","0.00","81.78","-0.99"
"156.0","2789.02","3","0.00","73.32","-1.02"
"156.3","2791.19","3","0.00","70.04","-1.06"
"156.6","2793.36","3","0.00","70.26","-1.01"
"156.8","2795.53","3","0.00","71.69","-0.92"
"157.2","2797.71","3","0.00","74.11","-0.87"
"157.5","2799.89","3","0.00","74.67","-0.88"
"157.9","2802.08","3","0.00","74.99","-0.90"
"158.2","2804.27","3","0.00","77.29","-0.90"
"158.6","2806.48","3","0.00","79.48","-0.90"
"159.0","2808.68","3","0.00","81.95","-0.88"
"159.4","2810.90","3","0.00","86.95","-0.86"
"159.9","2813.12","3","0.00","93.09","-0.87"
"160.5","2815.36","3","0.00","100.00","-0.93"
"161.1","2817.60","3","0.00","100.00","-1.01"
"161.8","2819.85","3","0.00","100.00","-1.00"
"162.3","2822.11","3","0.00","100.00","-0.92"
"162.9","2824.37","3","0.00","100.00","-0.83"
"163.6","2826.64","3","0.00","100.00","-0.79"
"164.2","2828.91","3","0.00","100.00","-0.78"
"164.8","2831.19","3","0.00","100.00","-0.80"
"165.4","2833.47","3","0.00","100.00","-0.83"
"166.0","2835.76","3","0.00","100.00","-0.85"
"166.6","2838.05","3","0.00","100.00","-0.84"
"167.2","2840.35","3","0.00","100.00","-0.82"
"167.8","2842.65","3","0.00","100.00","-0.84"
"168.3","2844.96","3","0.00","100.00","-0.89"
"168.9","2847.28","3","0.00","100.00","-0.96"
"169.4","2849.60","3","0.00","100.00","-0.95"
"169.9","2851.93","3","0.00","100.00","-0.90"
"170.5","2854.26","3","0.00","100.00","-0.86"
"171.0","2856.61","3","0.00","100.00","-0.83"
"171.5","2858.96","3","0.00","100.00","-0.83"
"172.0","2861.32","3","0.00","100.00","-0.84"
"172.5","2863.68","3","0.00","100.00","-0.85"
"172.3","2866.05","4","0.00","100.00","-0.84"
"172.8","2868.41","4","0.00","100.00","-0.79"
"173.3","2870.78","4","0.00","100.00","-0.70"
"173.8","2873.16","4","0.00","100.00","-0.63"
"174.3","2875.55","4","0.00","100.00","-0.59"
"174.8","2877.94","4","0.00","100.00","-0.59"
"175.3","2880.34","4","0.00","100.00","-0.62"
"175.8","2882.74","4","0.00","100.00","-0.65"
"176.4","2885.16","4","0.00","100.00","-0.67"
"176.9","2887.58","4","0.00","100.00","-0.67"
"177.4","2890.01","4","0.00","100.00","-0.65"
"177.9","2892.44","4","0.00","100.00","-0.64"
"178.4","2894.89","4","0.00","100.00","-0.64"
"178.9","2897.34","4","0.00","100.00","-0.62"
"179.4","2899.80","4","0.00","100.00","-0.57"
"179.9","2902.27","4","0.00","100.00","-0.52"
"180.4","2904.75","4","0.00","100.00","-0.48"
"180.9","2907.24","4","0.00","100.00","-0.45"
"181.4","2909.74","4","0.00","100.00","-0.38"
"181.9","2912.25","4","0.00","100.00","-0.29"
"182.4","2914.76","4","0.00","100.00","-0.17"
"183.0","2917.29","4","0.00","100.00","-0.07"
"183.5","2919.82","4","0.00","100.00","0.03"
"184.1","2922.36","4","0.00","100.00","0.09"
"184.6","2924.91","4","0.00","100.00","0.12"
"185.2","2927.46","4","0.00","100.00","0.13"
"185.8","2930.02","4","0.00","100.00","0.12"
"186.3","2932.59","4","0.00","100.00","0.09"
"186.8","2935.17","4","0.00","100.00","0.06"
"187.4","1.30","4","0.00","100.00","0.05"
"187.9","3.90","4","0.00","100.00","0.04"
"188.4","6.51","4","0.00","100.00","0.05"
"189.0","9.13","4","0.00","100.00","0.05"
"189.5","11.75","4","0.00","100.00","0.03"
"190.0","14.39","4","0.00","100.00","0.03"
"190.5","17.03","4","0.00","100.00","0.04"
"191.0","19.68","4","0.00","100.00","0.03"
"191.6","22.33","4","0.00","100.00","0.01"
"192.1","25.00","4","0.00","100.00","-0.00"
"192.6","27.67","4","0.00","100.00","0.00"
"193.1","30.34","4","0.00","100.00","0.02"
"193.6","33.03","4","0.00","100.00","0.03"
"194.1","35.72","4","0.00","100.00","0.04"
"194.6","38.42","4","0.00","100.00","0.03"
"195.1","41.12","4","0.00","100.00","0.02"
"195.6","43.84","4","0.00","100.00","0.02"
"196.1","46.55","4","0.00","100.00","0.02"
"196.6","49.28","4","0.00","100.00","0.02"
"197.0","52.01","4","0.00","100.00","0.03"
"197.5","54.75","4","0.00","100.00","0.03"
"198.0","57.50","4","0.00","100.00","0.02"
"198.5","60.25","4","0.00","100.00","0.01"
"198.9","63.01","4","0.00","100.00","0.00"
"199.4","65.77","4","0.00","100.00","0.01"
"199.8","68.54","4","0.00","100.00","0.01"
"200.3","71.32","4","0.00","100.00","0.01"
"200.7","74.11","4","0.00","100.00","0.01"
"201.2","76.90","4","0.00","100.00","0.01"
"201.6","79.69","4","0.00","100.00","0.01"
"202.0","82.50","4","0.00","100.00","0.02"
"202.5","85.30","4","0.00","100.00","0.01"
"202.9","88.12","4","0.00","100.00","0.01"
"203.3","90.94","4","0.00","100.00","0.00"
"203.7","93.77","4","0.00","100.00","0.01"
"204.1","96.60","4","0.00","100.00","0.01"
"204.5","99.44","4","0.00","100.00","-0.01"
"204.9","102.28","4","0.00","100.00","-0.03"
"205.3","105.13","4","0.00","100.00","-0.03"
"205.7","107.98","4","0.00","100.00","-0.02"
"206.1","110.84","4","0.00","100.00","-0.00"
"206.4","113.71","4","0.00","100.00","0.00"
"206.8","116.58","4","0.00","100.00","-0.01"
"207.2","119.45","4","0.00","100.00","-0.01"
"206.9","122.33","5","0.00","100.00","-0.00"
"207.3","125.20","5","0.00","100.00","-0.01"
"207.7","128.09","5","0.00","100.00","-0.02"
"208.1","130.97","5","0.00","100.00","-0.01"
"208.4","133.87","5","0.00","100.00","-0.01"
"208.8","136.76","5","0.00","100.00","-0.01"
"209.2","139.67","5","0.00","100.00","-0.02"
"209.6","142.57","5","0.00","100.00","-0.01"
"209.9","145.49","5","0.00","100.00","0.00"
"210.3","148.40","5","0.00","100.00","0.01"
"210.7","151.33","5","0.00","100.00","0.00"
"211.0","154.25","5","0.00","100.00","0.00"
"211.4","157.19","5","0.00","100.00","-0.00"
"211.7","160.13","5","0.00","100.00","-0.01"
"212.1","163.07","5","0.00","100.00","-0.03"
"212.5","166.02","5","0.00","100.00","-0.04"
"212.8","168.97","5","0.00","100.00","-0.04"
"213.2","171.93","5","0.00","100.00","-0.04"
"213.5","174.89","5","0.00","100.00","-0.04"
"213.9","177.86","5","0.00","100.00","-0.03"
"214.2","180.83","5","0.00","100.00","-0.03"
"214.5","183.81","5","0.00","100.00","-0.03"
"214.9","186.79","5","0.00","100.00","-0.04"
"215.2","189.78","5","0.00","100.00","-0.04"
"215.6","192.77","5","0.00","100.00","-0.04"
"215.9","195.76","5","0.00","100.00","-0.03"
"216.2","198.76","5","0.00","100.00","-0.02"
"216.6","201.77","5","0.00","100.00","-0.01"
"216.9","204.78","5","0.00","100.00","-0.00"
"217.2","207.79","5","0.00","100.00","0.00"
"217.6","210.81","5","0.00","100.00","-0.00"
"217.9","213.84","5","0.00","100.00","-0.00"
"218.2","216.87","5","0.00","100.00","0.01"
"218.5","219.90","5","0.00","100.00","0.00"
"218.8","222.94","5","0.00","100.00","-0.01"
"219.2","225.98","5","0.00","100.00","-0.02"
"219.5","229.02","5","0.00","100.00","-0.02"
"219.8","232.07","5","0.00","100.00","-0.01"
"220.1","235.13","5","0.00","100.00","-0.00"
"220.4","238.19","5","0.00","100.00","0.01"
"220.7","241.25","5","0.00","100.00","0.02"
"221.0","244.32","5","0.00","100.00","0.02"
"221.3","247.39","5","0.00","100.00","0.01"
"221.7","250.46","5","0.00","100.00","0.01"
"222.0","253.55","5","0.00","100.00","0.02"
"222.3","256.63","5","0.00","100.00","0.03"
"222.6","259.72","5","0.00","100.00","0.04"
"222.9","262.81","5","0.00","100.00","0.02"
"223.2","265.91","5","0.00","100.00","0.00"
"223.4","269.01","5","0.00","100.00","0.01"
"223.7","272.11","5","0.00","100.00","0.03"
"224.0","275.22","5","0.00","100.00","0.07"
"224.3","278.34","5","0.00","100.00","0.09"
"224.6","281.45","5","0.00","100.00","0.10"
"224.9","284.57","5","0.00","100.00","0.09"
"225.1","287.70","5","0.00","92.65","0.08"
"225.3","290.82","5","0.00","76.70","0.06"
"225.3","293.95","5","0.00","64.00","0.04"
"225.2","297.08","5","0.00","52.45","0.05"
"225.0","300.20","5","0.00","43.03","0.05"
"224.8","303.32","5","0.00","32.60","0.04"
"224.4","306.44","5","0.00","23.30","-0.00"
"224.0","309.55","5","0.00","17.61","-0.06"
"223.5","312.66","5","0.00","11.81","-0.11"
"223.0","315.75","5","0.00","8.41","-0.13"
"222.4","318.84","5","0.00","6.46","-0.15"
"221.8","321.92","5","0.00","4.76","-0.15"
"221.2","325.00","5","0.00","3.87","-0.15"
"220.5","328.06","5","0.00","3.26","-0.17"
"219.8","331.11","5","0.00","2.64","-0.17"
"219.2","334.16","5","0.00","1.23","-0.17"
"218.5","337.20","5","0.00","0.62","-0.21"
"217.9","340.22","5","0.00","0.07","-0.28"
"217.2","343.24","5","0.00","0.00","-0.34"
"216.6","346.24","5","0.00","0.00","-0.39"
"215.9","349.24","5","0.00","0.00","-0.45"
"215.2","352.22","5","0.00","0.00","-0.49"
"214.5","355.18","5","0.00","0.00","-0.52"
"213.7","358.14","5","0.00","0.00","-0.52"
"213.0","361.09","5","0.00","0.00","-0.49"
"212.2","364.03","5","0.00","0.00","-0.48"
"211.5","366.96","5","0.00","0.00","-0.51"
"210.8","369.88","5","0.00","0.00","-0.58"
"210.0","372.79","5","0.00","0.00","-0.63"
"209.1","375.69","5","0.00","0.00","-0.62"
"208.3","378.58","5","0.00","0.00","-0.56"
"207.5","381.46","5","0.00","0.00","-0.52"
"206.7","384.33","5","0.00","0.00","-0.52"
"205.9","387.20","5","0.00","0.00","-0.57"
"205.2","390.05","5","0.00","0.00","-0.65"
"204.5","392.90","5","0.00","0.00","-0.71"
"203.8","395.73","5","0.00","0.00","-0.77"
"203.1","398.55","5","0.00","1.31","-0.83"
"202.5","401.37","5","0.00","2.02","-0.91"
"201.7","404.17","5","0.00","7.08","-0.92"
"201.0","406.97","5","0.00","13.98","-0.84"
"200.4","409.76","5","0.00","23.16","-0.71"
"200.0","412.54","5","0.00","35.34","-0.66"
"199.7","415.32","5","0.00","45.82","-0.71"
"199.5","418.10","5","0.00","54.20","-0.74"
"199.3","420.88","5","0.00","64.93","-0.74"
"199.2","423.67","5","0.00","73.24","-0.71"
"199.3","426.45","5","0.00","82.69","-0.73"
"199.5","429.25","5","0.00","89.15","-0.83"
"199.7","432.04","5","0.00","94.38","-0.95"
"199.9","434.84","5","0.00","98.94","-1.01"
"200.2","437.63","5","0.00","100.00","-1.00"
"200.4","440.43","5","0.00","100.00","-0.92"
"200.7","443.22","5","0.00","100.00","-0.88"
"201.0","446.01","5","0.00","100.00","-0.93"
"201.2","448.81","5","0.00","97.78","-0.99"
"201.5","451.60","5","0.00","93.19","-0.99"
"201.6","454.39","5","0.00","88.09","-0.95"
"201.7","457.18","5","0.00","80.22","-0.91"
"201.8","459.97","5","0.00","73.00","-0.91"
"201.8","462.75","5","0.00","72.18","-0.91"
"201.8","465.54","5","0.00","71.89","-0.88"
"201.8","468.32","5","0.00","71.89","-0.84"
"201.8","471.11","5","0.00","74.85","-0.83"
"201.8","473.89","5","0.00","78.05","-0.84"
"201.9","476.68","5","0.00","80.37","-0.86"
"201.9","479.46","5","0.00","84.71","-0.84"
"202.0","482.24","5","0.00","90.83","-0.79"
"202.2","485.02","5","0.00","97.44","-0.76"
"202.5","487.80","5","0.00","100.00","-0.79"
"202.8","490.58","5","0.00","100.00","-0.84"
"203.0","493.37","5","0.00","100.00","-0.86"
"203.3","496.15","5","0.00","100.00","-0.81"
"203.5","498.94","5","0.00","100.00","-0.69"
"203.8","501.74","5","0.00","100.00","-0.59"
"204.1","504.53","5","0.00","100.00","-0.56"
"204.4","507.33","5","0.00","100.00","-0.59"
"204.7","510.14","5","0.00","100.00","-0.59"
"205.0","512.95","5","0.00","100.00","-0.54"
"205.3","515.76","5","0.00","100.00","-0.49"
"205.6","518.59","5","0.00","100.00","-0.50"
"205.9","521.41","5","0.00","100.00","-0.51"
"206.2","524.25","5","0.00","100.00","-0.46"
"206.5","527.10","5","0.00","100.00","-0.40"
"206.8","529.95","5","0.00","100.00","-0.33"
"207.1","532.81","5","0.00","100.00","-0.26"
"207.4","535.67","5","0.00","100.00","-0.21"
"207.8","538.55","5","0.00","100.00","-0.16"
"208.1","541.43","5","0.00","100.00","-0.07"
"208.5","544.32","5","0.00","100.00","0.07"
"208.9","547.21","5","0.00","100.00","0.23"
"209.2","550.11","5","0.00","100.00","0.37"
"209.6","553.02","5","0.00","100.00","0.46"
"209.9","555.94","5","0.00","96.03","0.52"
"210.2","558.86","5","0.00","91.34","0.53"
"210.4","561.79","5","0.00","85.23","0.53"
"210.5","564.73","5","0.00","76.23","0.54"
"210.5","567.67","5","0.00","65.52","0.56"
"210.4","570.61","5","0.00","57.09","0.55"
"210.3","573.55","5","0.00","55.76","0.50"
"210.1","576.49","5","0.00","58.50","0.43"
"210.0","579.44","5","0.00","61.21","0.35"
"209.9","582.38","5","0.00","61.85","0.28"
"209.8","585.32","5","0.00","62.93","0.25"
"209.8","588.26","5","0.00","64.93","0.25"
"209.8","591.20","5","0.00","66.17","0.25"
"209.7","594.13","5","0.00","66.68","0.26"
"209.8","597.07","5","0.00","68.53","0.25"
"209.8","600.01","5","0.00","70.38","0.25"
"209.9","602.95","5","0.00","71.02","0.27"
"209.9","605.89","5","0.00","72.40","0.29"
"210.0","608.84","5","0.00","73.93","0.35"
"210.0","611.79","5","0.00","74.25","0.44"
"210.1","614.74","5","0.00","74.18","0.59"
"210.1","617.70","5","0.00","74.94","0.76"
"210.2","620.65","5","0.00","77.71","0.91"
"210.2","623.61","5","0.00","82.19","0.99"
"210.3","626.57","5","0.00","88.80","0.97"
"210.3","629.52","5","0.00","94.80","0.86"
"210.4","632.47","5","0.00","100.00","0.78"
"210.7","635.42","5","0.00","100.00","0.78"
"210.8","638.36","5","0.00","100.00","0.85"
"211.1","641.31","5","0.00","100.00","0.90"
"211.2","644.25","5","0.00","100.00","0.88"
"211.4","647.20","5","0.00","100.00","0.84"
"211.7","650.14","5","0.00","100.00","0.82"
"211.9","653.09","5","0.00","100.00","0.83"
"212.1","656.03","5","0.00","100.00","0.83"
"212.3","658.98","5","0.00","100.00","0.82"
"212.5","661.92","5","0.00","100.00","0.82"
"212.7","664.87","5","0.00","100.00","0.83"
"213.0","667.83","5","0.00","100.00","0.84"
"213.2","670.78","5","0.00","100.00","0.85"
"213.4","673.74","5","0.00","100.00","0.85"
"213.6","676.70","5","0.00","100.00","0.84"
"213.8","679.66","5","0.00","100.00","0.82"
"214.0","682.63","5","0.00","100.00","0.80"
"214.2","685.59","5","0.00","100.00","0.79"
"214.4","688.56","5","0.00","100.00","0.79"
"214.6","691.52","5","0.00","100.00","0.78"
"214.8","694.49","5","0.00","100.00","0.78"
"215.0","697.46","5","0.00","100.00","0.78"
"215.2","700.42","5","0.00","100.00","0.75"
"215.4","703.39","5","0.00","100.00","0.72"
"215.6","706.37","5","0.00","100.00","0.68"
"215.9","709.34","5","0.00","100.00","0.65"
"216.1","712.32","5","0.00","100.00","0.64"
"216.3","715.30","5","0.00","100.00","0.63"
"216.6","718.29","5","0.00","100.00","0.58"
"216.8","721.27","5","0.00","100.00","0.53"
"217.0","724.27","5","0.00","100.00","0.51"
"217.3","727.26","5","0.00","100.00","0.49"
"217.5","730.27","5","0.00","100.00","0.46"
"217.8","733.28","5","0.00","100.00","0.42"
"218.1","736.29","5","0.00","100.00","0.37"
"218.3","739.31","5","0.00","100.00","0.32"
"218.6","742.33","5","0.00","100.00","0.27"
"218.9","745.36","5","0.00","100.00","0.26"
"219.2","748.39","5","0.00","100.00","0.22"
"219.5","751.43","5","4.24","87.47","0.15"
"219.3","754.47","5","14.33","46.26","0.05"
"218.3","757.50","5","27.76","19.33","-0.02"
"216.8","760.52","5","37.53","9.25","-0.07"
"214.7","763.51","5","47.72","4.98","-0.08"
"212.2","766.47","5","55.01","1.85","-0.08"
"209.5","769.39","5","61.40","0.00","-0.07"
"206.7","772.28","0","63.11","75.00","-0.05"
"203.8","775.13","4","64.26","0.00","-0.04"
"200.7","777.94","4","64.54","0.00","-0.04"
"197.7","780.71","4","63.49","0.00","-0.05"
"194.7","783.43","4","62.06","0.00","-0.06"
"191.7","786.12","4","59.87","0.00","-0.05"
"188.8","788.76","4","58.39","0.00","-0.03"
"186.1","791.36","4","55.39","0.00","-0.02"
"183.5","793.93","4","52.87","0.00","-0.05"
"181.0","796.46","4","50.72","0.00","-0.09"
"178.7","798.96","3","49.48","22.92","-0.10"
"176.2","801.42","3","48.67","0.00","-0.09"
"173.7","803.85","3","47.96","0.00","-0.07"
"171.3","806.25","3","46.38","0.00","-0.06"
"168.9","808.61","3","46.00","0.00","-0.05"
"166.6","810.94","3","45.30","0.00","-0.03"
"164.3","813.24","3","43.92","0.00","-0.03"
"162.1","815.50","3","42.58","0.00","-0.02"
"159.9","817.74","3","41.77","0.00","-0.01"
"157.8","819.95","3","42.11","0.00","0.00"
"155.7","822.12","3","42.63","0.00","0.01"
"153.5","824.27","3","45.44","0.00","0.00"
"151.3","826.39","3","48.58","0.00","-0.01"
"148.9","828.47","3","51.05","0.00","-0.02"
"146.5","830.52","3","53.87","0.00","-0.02"
"143.9","832.54","3","57.44","0.00","-0.02"
"141.3","834.52","3","59.92","0.00","-0.02"
"138.6","836.46","3","60.49","0.00","-0.02"
"136.0","838.35","3","59.82","0.00","-0.02"
"133.4","840.21","3","57.96","0.00","-0.01"
"130.8","842.03","3","56.39","75.00","-0.00"
"128.4","843.82","2","55.34","0.00","0.00"
"125.9","845.56","2","54.34","0.00","-0.01"
"123.3","847.27","2","52.82","0.00","-0.03"
"120.9","848.94","2","51.58","0.00","-0.06"
"118.6","850.57","2","49.29","0.00","-0.13"
"116.2","852.17","2","45.49","0.00","-0.29"
"114.0","853.73","2","40.92","0.00","-0.51"
"112.2","855.26","2","36.39","0.00","-0.74"
"110.3","856.76","2","31.48","0.00","-0.92"
"108.7","858.24","2","26.33","0.00","-1.05"
"107.3","859.69","2","20.77","0.00","-1.14"
"106.0","861.13","2","16.86","0.00","-1.20"
"104.9","862.54","2","14.81","0.00","-1.25"
"103.8","863.95","2","12.00","0.00","-1.30"
"102.9","865.33","2","7.85","0.00","-1.33"
"102.0","866.71","2","4.62","0.00","-1.34"
"101.3","868.07","2","2.86","0.00","-1.34"
"100.6","869.42","2","1.05","0.00","-1.38"
"100.0","870.75","2","0.95","0.00","-1.45"
"99.4","872.08","2","0.00","0.00","-1.50"
"98.8","873.39","2","0.00","0.00","-1.51"
"98.3","874.68","2","0.00","0.00","-1.47"
"97.7","875.97","2","0.00","0.49","-1.42"
"97.1","877.24","2","0.00","1.58","-1.38"
"96.6","878.51","2","0.00","6.71","-1.38"
"96.2","879.77","2","0.00","6.68","-1.44"
"95.8","881.02","2","0.00","5.30","-1.60"
"95.3","882.26","2","0.00","4.39","-1.81"
"94.9","883.50","2","0.00","3.40","-2.01"
"94.4","884.74","2","0.00","2.42","-2.14"
"93.9","885.97","2","0.00","1.97","-2.18"
"93.3","887.19","2","0.00","1.75","-2.14"
"92.8","888.41","2","0.00","1.50","-2.09"
"92.2","889.62","2","0.00","1.38","-2.07"
"91.7","890.83","2","0.00","1.31","-2.09"
"91.1","892.03","2","0.00","1.31","-2.13"
"90.6","893.23","2","0.00","1.48","-2.19"
"90.0","894.43","2","0.00","2.05","-2.24"
"89.5","895.62","2","0.00","3.06","-2.30"
